,MPD01,MPD02,MPD03,MPD04,MPD05,MPD06,MPD07,MPD08,MPD09,MPD10,MPD11,MPD12,MPD14,MPD15,MPD16
1765,1.496433609,NA,NA,NA,NA,1.118173808,NA,NA,NA,NA,1.389984711,NA,NA,1.142691076,1.049361157
1766,1.537711373,NA,NA,NA,NA,1.362270616,NA,NA,NA,NA,1.429492744,NA,NA,1.192440016,1.087903954
1767,1.519903911,NA,NA,NA,NA,1.475516084,NA,NA,NA,NA,1.353702079,NA,NA,0.989494847,1.310016353
1768,1.018807327,NA,NA,NA,NA,1.044866153,NA,NA,NA,NA,0.771271603,NA,NA,0.919111681,0.868208533
1769,0.815264402,NA,NA,NA,NA,0.387219775,NA,NA,NA,NA,0.620705355,NA,NA,0.482687863,0.436791665
1770,1.119244676,NA,NA,NA,NA,0.681424442,NA,NA,NA,NA,1.447826274,NA,NA,0.520332847,0.834235374
1771,1.01062981,NA,NA,NA,NA,1.462259396,NA,NA,NA,NA,0.958893059,NA,NA,0.56969328,1.031508228
1772,0.70327301,NA,NA,NA,NA,0.851338795,NA,NA,NA,NA,0.582787408,NA,NA,0.57647398,0.574548065
1773,0.936348465,NA,NA,NA,NA,1.134295632,NA,NA,NA,NA,1.165056644,NA,NA,0.844907783,1.38931583
1774,0.98915637,NA,NA,NA,NA,1.236011739,NA,NA,NA,NA,1.162171315,NA,NA,0.883594069,1.374340757
1775,1.069176579,NA,NA,NA,NA,1.424892452,NA,NA,NA,NA,1.120684515,NA,NA,0.982446918,1.371420041
1776,0.621488419,NA,NA,NA,NA,0.761028335,NA,NA,NA,NA,0.826278294,NA,NA,0.560784716,0.549787854
1777,0.872209185,NA,NA,NA,NA,0.887939466,NA,NA,NA,NA,0.916058984,NA,NA,0.827745225,1.054515318
1778,0.772836425,NA,NA,NA,NA,0.708485389,NA,NA,NA,NA,0.817690184,NA,NA,0.70376271,0.66300206
1779,0.906696096,NA,NA,NA,NA,0.735185258,NA,NA,NA,NA,0.995027244,NA,NA,0.786211805,0.94185809
1780,1.232039454,NA,NA,NA,NA,1.140722622,NA,NA,NA,NA,1.69643233,NA,NA,1.085084873,1.648688022
1781,1.116009097,NA,NA,NA,NA,1.225573558,NA,NA,NA,NA,1.16218269,NA,NA,1.059013787,1.447572346
1782,0.8668657,NA,NA,NA,NA,0.60311442,NA,NA,NA,NA,0.884434531,NA,NA,0.981547449,0.411812168
1783,0.576046385,NA,NA,NA,NA,0.434804232,NA,NA,NA,NA,0.464174696,NA,NA,0.644091715,0.33401301
1784,1.167972833,NA,NA,NA,NA,0.791423382,NA,NA,NA,NA,0.37129403,NA,NA,0.611764071,0.704049003
1785,0.819710335,NA,NA,NA,NA,0.809795247,NA,NA,NA,NA,0.597330341,NA,NA,0.999543986,0.398539169
1786,0.990643409,NA,NA,NA,NA,0.813330036,NA,NA,NA,NA,0.697266743,NA,NA,1.244700227,0.553517331
1787,0.702118602,NA,NA,NA,NA,0.448499605,NA,NA,NA,NA,0.310924863,NA,NA,0.965479978,0.325143496
1788,0.844842819,NA,NA,NA,NA,0.548156071,NA,NA,NA,NA,0.751473767,NA,NA,1.317788003,0.348874501
1789,1.06070103,NA,NA,NA,NA,0.979623115,NA,NA,NA,NA,1.381693506,NA,NA,1.319346781,0.695143743
1790,1.124768033,NA,NA,NA,NA,1.278626316,NA,NA,NA,NA,0.792394912,NA,NA,1.352343957,1.131198348
1791,1.276087545,NA,NA,NA,NA,1.15191736,NA,NA,NA,NA,1.244962481,NA,NA,1.59088393,1.322965384
1792,1.65083737,NA,NA,NA,NA,0.934007819,NA,NA,NA,NA,1.145285332,NA,NA,1.593028217,1.5358336
1793,1.869845348,NA,NA,NA,NA,1.906482345,NA,NA,NA,NA,1.680405655,NA,NA,1.686198109,2.328223627
1794,1.344860506,NA,NA,NA,NA,1.444529978,NA,NA,NA,NA,1.412795893,NA,NA,1.385804689,1.470460658
1795,0.533784294,NA,NA,NA,NA,0.641406391,NA,NA,NA,NA,0.553302931,NA,NA,0.836967687,0.001127577
1796,0.401665551,NA,NA,NA,NA,0.712768147,NA,NA,NA,NA,0.524170726,NA,NA,0.937354464,0.189448097
1797,0.640968814,NA,NA,NA,NA,0.739070203,NA,NA,NA,NA,0.679977041,NA,NA,1.179978004,0.163835742
1798,0.687217251,NA,NA,NA,NA,1.023338567,NA,NA,NA,NA,0.705924695,NA,NA,1.376477356,0.297430798
1799,0.508949254,NA,NA,NA,NA,0.732456686,NA,NA,NA,NA,0.670816967,NA,NA,1.240413912,0.22279091
1800,0.462310739,NA,NA,NA,NA,0.629553605,NA,NA,NA,NA,0.50714143,NA,NA,0.974888859,0.211286672
1801,0.904708938,NA,NA,NA,NA,1.306409579,NA,NA,NA,NA,1.548716359,NA,NA,1.078105125,0.720042563
1802,0.754949345,NA,NA,NA,NA,1.183310158,NA,NA,NA,NA,1.060248223,NA,NA,1.236651475,0.628885088
1803,0.850392951,NA,NA,NA,NA,1.297819866,NA,NA,NA,NA,1.365742458,NA,NA,1.252741901,0.705482687
1804,1.139528353,NA,NA,NA,NA,1.322527953,NA,NA,NA,NA,1.47402541,NA,NA,1.458871745,1.225803716
1805,0.949154477,NA,NA,NA,NA,0.854284893,NA,NA,NA,NA,0.715497946,NA,NA,0.98768046,0.383547354
1806,1.156016839,NA,NA,NA,NA,1.429734329,NA,NA,NA,NA,1.247242552,NA,NA,1.271213565,0.427611365
1807,0.857613547,NA,NA,NA,NA,1.023325153,NA,NA,NA,NA,1.077867936,NA,NA,1.049086812,1.003338201
1808,0.96665522,NA,NA,NA,NA,0.905163188,NA,NA,NA,NA,0.83762428,NA,NA,0.908631376,0.576621544
1809,1.019325948,NA,NA,NA,NA,1.281882238,NA,NA,NA,NA,1.22671727,NA,NA,1.044066036,0.707195258
1810,0.910037495,NA,NA,NA,NA,0.932604392,NA,NA,NA,NA,0.92627571,NA,NA,0.98816097,1.013053246
1811,0.979386578,NA,NA,NA,NA,1.064847122,NA,NA,NA,NA,0.559840135,NA,NA,0.978512573,1.058106486
1812,1.009357831,NA,NA,NA,NA,0.828763332,NA,NA,NA,NA,0.866600903,NA,NA,0.983967472,0.851615182
1813,1.183366397,NA,NA,NA,NA,0.858910187,NA,NA,NA,NA,0.814757665,NA,NA,0.866150282,0.933737441
1814,1.171514201,NA,NA,NA,NA,1.806818816,NA,NA,NA,NA,1.318251797,NA,0.825330484,1.034805414,1.639328939
1815,1.031232261,NA,NA,NA,NA,1.442144652,NA,NA,NA,NA,1.162693076,NA,0.824282789,0.286349895,1.46024216
1816,1.033255225,NA,NA,NA,NA,1.240373225,NA,NA,NA,NA,1.090610608,NA,1.066695983,0.41126227,1.428222861
1817,1.071224396,NA,NA,NA,NA,1.211641251,NA,NA,NA,NA,1.243264933,NA,1.098115249,0.484004507,1.581450625
1818,1.585719056,NA,NA,NA,NA,1.512212535,NA,NA,NA,NA,1.004924004,NA,0.978664978,0.458158546,1.764256201
1819,1.720451444,NA,NA,NA,NA,1.593875737,NA,NA,NA,NA,1.401133927,NA,1.115279437,0.600695621,2.114858915
1820,1.313969816,NA,NA,NA,NA,0.906002806,NA,NA,NA,NA,1.178977082,NA,1.291633187,0.590669126,1.652962821
1821,1.112024158,NA,NA,NA,2.500662889,1.147653427,0.703461673,NA,NA,NA,0.85379914,NA,1.169142851,0.395187507,1.213044681
1822,1.255969561,NA,NA,NA,3.134538685,1.540977441,0.701235246,NA,NA,NA,1.366998638,NA,1.59410869,0.695130716,1.730764892
1823,0.716955588,NA,NA,NA,0.340321846,0.571488398,0.559201723,NA,NA,NA,0.587279546,NA,0.776748846,0.517045411,0.475210014
1824,0.5586787,0.610485965,NA,NA,0.596733467,0.350715876,0.626702908,NA,NA,NA,0.446342667,NA,0.611835729,0.810799944,0.266018933
1825,1.223956421,1.016173349,NA,NA,1.279914868,1.129357977,1.178388842,NA,NA,NA,1.205688429,NA,1.209445873,0.983945917,1.431955027
1826,1.017044358,1.229766499,NA,NA,1.645249902,1.107401199,1.193033078,NA,NA,NA,0.772989452,NA,1.286665593,0.805149144,1.036009974
1827,1.039046579,1.086027201,NA,NA,1.022242009,0.75689859,0.709799849,NA,NA,NA,0.740005435,NA,1.134456154,0.879936152,0.827315359
1828,0.887202245,0.899354296,NA,NA,1.715912866,0.817329151,0.975113884,NA,NA,NA,0.903785762,NA,1.065895041,0.935612126,0.812957562
1829,1.157506332,0.978557815,NA,NA,1.141215922,0.799706417,1.048775254,NA,NA,NA,0.846813021,NA,1.025473656,1.160162605,0.925957923
1830,1.147690336,0.969398161,NA,NA,1.107397847,0.887673299,0.992503651,NA,NA,NA,0.82337134,NA,0.930822435,0.75693702,0.798838698
1831,0.743159972,0.742078807,NA,NA,0.68238927,0.553878594,0.848789166,NA,NA,NA,0.774106997,NA,0.811447983,0.837338764,0.627185209
1832,0.967071649,1.231477744,NA,NA,1.002822015,1.046645287,1.452401027,NA,NA,NA,1.440938933,NA,1.315125845,1.118994899,1.336379081
1833,1.181851564,1.134871876,NA,NA,1.122547101,1.186433962,1.230028901,NA,NA,NA,1.446992186,NA,1.389335616,1.371130184,1.628928044
1834,0.899804726,1.139678341,NA,NA,1.202583084,0.748824818,1.123143906,NA,NA,NA,1.059077337,NA,0.919048916,1.235555736,1.034290612
1835,1.200733939,0.996654339,NA,NA,0.54453463,0.807289361,1.165556205,NA,NA,NA,1.200532874,NA,0.923502183,1.235440617,1.006295877
1836,0.720026038,0.997315415,NA,NA,0.256343853,0.832503347,1.050265961,1.476758532,NA,NA,1.458092711,NA,0.905164337,1.005351529,0.989462663
1837,0.877801063,1.234497429,NA,NA,0.677383493,1.137474326,1.503294852,1.062848203,NA,NA,1.483678758,NA,0.879447017,1.160190194,1.157796381
1838,1.287538242,1.1918658,1.455054717,NA,1.068282327,1.267205245,1.5917924,1.063989659,NA,NA,1.368351606,NA,1.032203018,1.198459734,1.687715683
1839,1.411822425,1.370141834,1.84588719,NA,1.123389268,1.792869127,1.549331792,1.254273953,NA,NA,1.414389682,NA,0.929824146,1.105802656,1.511676705
1840,0.726692676,0.593577444,0.673067735,NA,0.541289087,0.487622254,0.580942134,0.536493399,NA,NA,0.59638012,NA,0.467217258,0.922204341,0.46680628
1841,1.141793778,1.042852649,0.715432966,NA,0.929864907,1.171687138,0.87868825,0.969137108,NA,NA,0.880677926,NA,0.900588963,1.352670973,1.472301101
1842,0.830505577,0.514761416,0.37659347,NA,0.46621729,0.807429426,0.533269666,0.541101993,NA,NA,0.745295411,NA,0.61762745,1.401134544,0.845600366
1843,0.636024443,0.545101423,0.400132188,NA,0.479565664,0.430179094,0.848361959,0.446519906,NA,NA,0.447250253,NA,0.414220801,0.999179316,0.5515669
1844,0.862260961,0.791480763,0.651819777,NA,0.696462871,1.125431392,1.397984987,0.556293976,NA,NA,0.651144439,NA,0.517701504,1.261101624,0.910356576
1845,1.127349745,0.834270937,1.066866055,NA,0.904379534,1.473527201,1.246696401,0.802824686,NA,NA,1.486029878,NA,1.102337873,1.41803169,1.470661133
1846,1.022934121,1.031999898,1.51502083,NA,1.278947254,1.216247507,1.474754665,1.684001477,NA,NA,1.128484592,NA,1.296667165,1.506918401,1.474361159
1847,0.793366436,0.887070918,0.970175484,NA,0.435902092,0.580703777,0.511629077,1.160381774,NA,NA,0.756184222,NA,1.174229763,1.252083553,0.762257584
1848,0.854430801,0.765923529,1.129399415,NA,0.605901337,0.493166282,0.489395791,0.643333606,NA,NA,0.668806487,NA,1.002647209,1.019418721,0.942243614
1849,0.743328215,0.70441214,0.863862659,NA,0.42347061,0.665000576,0.672952838,0.865018592,NA,NA,0.73725555,NA,0.726802247,0.761575683,0.576816839
1850,0.838662528,0.787371827,0.953105805,NA,0.193107958,0.972572287,0.544316516,1.398402676,NA,NA,0.947886271,NA,1.0007259,0.870967293,0.917572448
1851,0.737119907,0.990875245,0.874157906,NA,0.886512046,0.789846242,0.821153655,0.745161818,NA,NA,0.661685072,NA,0.779099731,0.81758562,0.674455511
1852,0.755322302,1.059047974,1.02431086,NA,0.821640729,0.892548745,0.703524712,1.285957465,NA,NA,0.715086814,NA,0.712088769,0.712571728,0.572070182
1853,1.014868987,1.09574418,0.935970935,NA,0.550445597,0.673760235,0.782085883,1.32852857,NA,NA,0.838539599,NA,0.904875098,0.726936836,0.880846971
1854,1.100104547,1.145715442,0.955247605,NA,0.753858837,0.868802602,0.811817143,1.156594003,NA,NA,0.79255626,NA,0.88172927,0.79066475,0.931482428
1855,1.101963077,1.111473897,0.824639843,NA,0.831028859,0.948960947,1.186469917,0.754209176,NA,NA,0.891740909,0.747852434,0.646907437,0.540693245,0.894840679
1856,0.992392938,1.280813351,1.120552047,NA,0.932628004,0.926485364,1.660143529,1.374816065,NA,NA,1.729055739,0.895937086,0.91811752,0.696851644,1.049171654
1857,1.235548318,1.16320217,1.135412132,NA,1.093956594,1.210699597,1.334947245,1.246022088,NA,NA,1.506149378,1.016381804,1.017019192,1.304110484,1.490847363
1858,1.123448143,1.090368383,1.183228759,NA,1.410766948,1.098075914,1.254608862,1.40274148,NA,NA,0.952192555,1.161361238,0.956142198,1.013682121,1.15122091
1859,1.214627663,0.978606725,1.078082905,NA,1.237698163,1.08162646,0.916858355,1.421614302,NA,1.122733317,1.211504984,1.090703983,1.435366681,1.304904483,1.221553817
1860,1.191296056,1.029599968,1.160885549,NA,1.197257068,0.588138074,1.094917125,1.258843531,NA,1.361558407,1.38504105,1.03272146,1.219458353,1.114180102,1.194499742
1861,1.309662721,1.316995083,1.237492353,NA,1.217787525,1.085546773,1.272515815,1.358059637,NA,1.220234353,1.609377434,1.324656927,1.621040068,1.559469149,1.714807649
1862,1.010134972,1.092692744,1.025004529,NA,0.837046036,1.161354245,0.868257089,1.089646414,NA,1.149926164,1.149586537,1.167073963,1.24300431,0.984766034,0.926079097
1863,1.116775407,1.091852779,1.219169494,NA,1.132027147,1.360740587,1.23320079,1.22911479,NA,0.972040425,1.420583528,1.282864314,1.239845893,1.283189156,0.999701199
1864,1.122528248,1.165543415,1.310687779,NA,1.349411358,1.39002087,0.9222779,1.291872446,NA,1.295216467,1.457922623,1.170311078,1.276718842,1.172441309,1.164560272
