,MPD01,MPD02,MPD03,MPD04,MPD05,MPD06,MPD07,MPD08,MPD09,MPD10,MPD11,MPD12,MPD14,MPD15,MPD16,SMD01,SMD02,SMD03,SMD04,SMD05,SMD06,SMD07,SMD08,SMD09,SMD10,SMD11,SMD12,SMD13,SMD14,SMD15,SMD16,SMD17,SMD18,TMD01,TMD02,TMD03,TMD04,TMD05,TMD06,TMD07,TMD08,TMD09,TMD10,TMD11,TMD12,TMD13,TMD14,TMD15,TMD16,TMD17,TMD18,TMD19,TMD20,VLD01,VLD02,VLD03,VLD04,VLD05,VLD06,VLD07,VLD08,VLD09,VLD10,VLD11,VLD12,VLD13,VLD14,VLD15
1685,0.696006462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.663217914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333184831,NA,NA,0.910502677,NA,NA,NA,NA,NA,NA,NA,0.855525045,0.85752405,NA,NA,0.822772493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,0.689756724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564485345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321143017,NA,NA,0.780171243,NA,NA,NA,NA,NA,NA,NA,0.688258156,0.737974484,NA,NA,0.914232192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,1.094969524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569845249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177112243,NA,NA,0.883899014,NA,NA,NA,NA,NA,NA,NA,0.730256977,0.835773269,NA,NA,0.585438615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,0.844023379,NA,NA,NA,NA,0.547111561,NA,NA,NA,NA,NA,NA,NA,0.504865971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213942855,NA,NA,0.762763681,NA,NA,NA,NA,NA,NA,NA,0.41140417,0.465592718,NA,NA,0.304268819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,1.154713499,NA,NA,NA,NA,0.812884447,NA,NA,NA,NA,NA,NA,NA,0.480865002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554760974,NA,NA,0.999477165,NA,NA,NA,NA,NA,NA,NA,0.624152895,0.752596193,NA,NA,0.898242789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,0.695499383,NA,NA,NA,NA,0.264212095,NA,NA,NA,NA,NA,NA,NA,0.327860922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393027986,NA,NA,0.751519089,NA,NA,NA,NA,NA,NA,NA,0.464684988,0.619716849,NA,NA,0.77477782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,0.805370883,NA,NA,NA,NA,0.481572404,NA,NA,NA,NA,NA,NA,NA,0.488186198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482315311,NA,NA,0.996632832,NA,NA,NA,NA,NA,NA,NA,0.719872137,0.755516775,NA,NA,1.016720266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,0.754962357,NA,NA,NA,NA,0.467610007,NA,NA,NA,NA,NA,NA,NA,0.6070331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271935512,NA,NA,0.692705969,NA,NA,NA,NA,NA,NA,NA,0.590373561,0.827898257,NA,NA,0.697238898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,1.128589033,NA,NA,NA,NA,1.0078224,NA,NA,NA,NA,NA,NA,NA,1.119464674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587475125,NA,NA,1.336606059,NA,NA,NA,NA,NA,NA,NA,0.981276271,1.178689964,NA,NA,1.43947807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,1.013564613,NA,NA,NA,NA,1.072939323,NA,NA,NA,NA,NA,NA,NA,0.759924897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.143592101,NA,NA,1.03266057,NA,NA,NA,NA,NA,NA,NA,0.985706946,1.226085603,NA,NA,1.594215107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,0.689210005,NA,NA,NA,NA,0.187000285,NA,NA,NA,NA,NA,NA,NA,0.058716174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.814909944,NA,NA,0.783864941,NA,NA,NA,NA,NA,NA,NA,0.495252601,0.783464673,NA,NA,0.658472671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,0.94782358,NA,NA,NA,NA,1.411399496,NA,NA,NA,NA,NA,NA,NA,0.854541676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.141645486,NA,NA,1.042082738,NA,NA,NA,NA,NA,NA,NA,1.016462019,1.048220187,NA,NA,1.038029484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,1.111121867,NA,NA,NA,NA,1.455190762,NA,NA,NA,NA,NA,NA,NA,1.270831425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.486957939,NA,NA,1.278541367,NA,NA,NA,NA,NA,NA,NA,1.835899669,1.36680305,NA,NA,1.347457578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,1.06154829,NA,NA,NA,NA,1.361264664,NA,NA,NA,NA,NA,NA,NA,1.081123191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.324474617,NA,NA,1.230332363,NA,NA,NA,NA,NA,NA,NA,1.25951006,1.108086765,NA,NA,1.12903297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,1.005106131,NA,NA,NA,NA,0.908338808,NA,NA,NA,NA,NA,NA,NA,1.646334813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.157132064,NA,NA,0.997905467,NA,NA,NA,NA,NA,NA,NA,1.394791511,0.834879793,NA,NA,1.26200119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,1.22563956,NA,NA,NA,NA,1.698726344,NA,NA,NA,NA,NA,NA,NA,1.276489626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.963608605,NA,NA,1.558601278,NA,1.418248065,NA,NA,NA,NA,NA,1.852023736,1.452219268,NA,NA,1.44734565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,1.027573648,NA,NA,NA,NA,1.197979583,NA,NA,NA,NA,NA,NA,NA,1.172596337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.780750611,NA,NA,1.257382756,NA,1.056186689,NA,NA,NA,NA,NA,1.437556263,1.125707053,NA,NA,1.780566421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,1.312668692,NA,NA,NA,NA,1.88869151,NA,NA,NA,NA,NA,NA,NA,1.705679877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.634369827,2.619251651,NA,1.23209695,NA,1.123055966,NA,NA,NA,NA,NA,2.423602794,1.625192309,NA,NA,2.4360425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,1.33447233,NA,NA,NA,NA,1.553806022,NA,NA,NA,NA,NA,NA,NA,1.67350707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.595513434,1.370316039,NA,1.413920204,NA,1.182840027,NA,NA,NA,NA,NA,1.637851786,1.600991821,NA,NA,1.35529581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,1.647873728,NA,NA,NA,NA,2.335254505,NA,NA,NA,NA,NA,NA,NA,1.536721725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.389903188,0.503730484,NA,1.374485914,NA,1.298343988,NA,NA,NA,NA,NA,1.808307993,1.838387504,NA,NA,1.82146539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,1.217964474,NA,NA,NA,NA,1.161265708,NA,NA,NA,NA,NA,NA,NA,0.928041069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29945122,1.14372185,NA,0.884976989,NA,0.859357954,NA,NA,NA,NA,NA,1.214420684,1.613047843,NA,NA,0.990775435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,1.046494819,NA,NA,NA,NA,1.127333458,NA,NA,NA,NA,NA,NA,NA,0.278794033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.100735974,0.772737582,NA,1.013871314,NA,0.936369062,NA,NA,NA,NA,NA,0.811049021,1.148855982,NA,NA,1.064587939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,1.165093207,NA,NA,NA,NA,0.593674919,NA,NA,NA,NA,NA,NA,NA,0.306675448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578517809,0.746681177,NA,0.891177537,NA,0.799243177,NA,NA,NA,NA,NA,0.991404102,1.279059737,NA,NA,0.419862941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,1.124124859,NA,NA,NA,NA,1.172965553,NA,NA,NA,NA,NA,NA,NA,0.479207418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87366981,1.056141503,NA,1.023970933,NA,0.94423306,NA,NA,NA,NA,NA,1.003459372,1.07661694,NA,NA,1.093046757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,0.976184444,NA,NA,NA,NA,1.168330235,NA,NA,NA,NA,NA,NA,NA,0.432812546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722067653,0.913411053,NA,0.798815542,NA,1.01592694,NA,NA,NA,NA,NA,1.074575282,1.079139936,NA,NA,0.872623379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,1.267586604,NA,NA,NA,NA,1.173779294,NA,NA,NA,NA,NA,NA,NA,0.329380912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.177000042,0.977217201,NA,1.132640825,NA,0.922722426,NA,NA,NA,NA,NA,1.349050834,1.866780881,NA,NA,1.058466529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,1.27811452,NA,NA,NA,NA,1.338395043,NA,NA,NA,NA,NA,NA,NA,0.482917819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.081909647,1.116251382,NA,1.1660626,NA,0.946178878,NA,NA,NA,NA,NA,1.151490414,1.931091881,NA,NA,1.016518091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,1.411527167,NA,NA,NA,NA,1.347147463,NA,NA,NA,NA,1.107744216,NA,NA,0.67562337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.282662197,1.204328121,NA,1.280370643,NA,1.950497372,NA,NA,NA,NA,NA,0.924362037,1.997885975,NA,NA,1.131644206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,1.228959173,NA,NA,NA,NA,0.887350986,NA,NA,NA,NA,1.239966192,NA,NA,0.34844605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979141185,1.010043902,NA,0.737895119,NA,1.230649313,NA,NA,NA,NA,NA,1.172049444,2.048364353,NA,NA,1.204984547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,1.098750829,NA,NA,NA,NA,1.138754435,NA,NA,NA,NA,1.004238189,NA,NA,0.551659715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789773651,0.944867561,NA,1.193177174,NA,1.90451938,NA,NA,NA,NA,NA,1.026511637,1.490057684,NA,NA,1.431526564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,0.930701729,NA,NA,NA,NA,0.788395063,NA,NA,NA,NA,1.150956463,NA,NA,0.681875482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.629489044,0.939396014,NA,0.727440444,NA,1.161743501,NA,NA,NA,NA,NA,1.143487963,1.636966961,NA,NA,0.987550357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,0.917966532,NA,NA,NA,NA,1.366814411,NA,NA,NA,NA,1.363933493,NA,NA,0.997300032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874975937,0.851514532,NA,1.058820518,NA,0.900248529,NA,NA,NA,NA,NA,1.289778445,1.923682543,NA,NA,0.788214534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,0.938420908,NA,NA,NA,NA,1.009156366,NA,NA,NA,NA,0.877045545,NA,NA,0.865227517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678043384,0.841579669,NA,0.725930031,NA,0.587221853,NA,NA,NA,NA,NA,0.628553668,0.804445572,NA,NA,0.485288369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,0.962996443,NA,NA,NA,NA,0.352976146,NA,NA,NA,NA,0.844951781,NA,NA,0.67019643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499106256,0.851400826,NA,0.669314605,NA,0.187550983,NA,NA,NA,NA,NA,0.731273835,0.892164192,0.631927412,NA,0.600410175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,0.961379981,NA,NA,NA,NA,0.706616628,NA,NA,NA,NA,0.798218586,NA,NA,0.609488121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69698459,0.967792697,NA,0.91229188,NA,0.414046782,NA,NA,NA,0.975854668,NA,0.661500051,0.942152147,0.768136144,NA,0.597291009,NA,NA,NA,NA,NA,NA,NA,NA,1.094264369,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.714910899
1720,0.593733348,NA,NA,NA,NA,0.524763299,NA,NA,NA,NA,0.655902753,NA,NA,0.396565005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.500469309,0.745342175,NA,0.594070808,NA,0.261006039,NA,NA,NA,0.728258329,NA,0.479721072,0.547539612,0.661531902,NA,0.368831115,NA,NA,NA,NA,NA,NA,NA,NA,0.490577527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.057968088
1721,0.69700187,NA,NA,NA,NA,0.475832586,NA,NA,NA,NA,0.573156967,NA,NA,0.239702382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666648513,0.78487176,NA,0.741765932,NA,0.391165578,NA,NA,NA,0.669763658,NA,0.417417256,0.574700938,0.563317758,NA,0.772822518,NA,NA,NA,NA,NA,NA,NA,NA,1.032147364,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619362187
1722,0.740943627,NA,NA,NA,NA,0.566850962,NA,NA,NA,NA,1.516551227,NA,NA,0.709045018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828759223,0.71319961,NA,0.64261377,NA,0.932835633,NA,NA,NA,1.147213806,NA,0.508386771,0.374075193,0.815112292,NA,0.968960628,NA,NA,NA,NA,NA,NA,NA,NA,0.954193435,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882481777
1723,0.818803349,NA,NA,NA,NA,0.901429669,NA,NA,NA,NA,1.468150587,NA,NA,1.410351013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654964738,0.791989483,NA,0.81828612,NA,0.815203557,NA,NA,NA,0.70672159,NA,0.702133642,0.526220698,1.010738955,NA,0.699847745,NA,NA,NA,NA,NA,NA,NA,NA,1.756132044,NA,NA,NA,NA,1.190109182,NA,NA,NA,NA,1.121888699
1724,0.997808009,NA,NA,NA,NA,1.101125459,NA,NA,NA,NA,1.354424353,NA,NA,2.442289779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.886411507,0.714828584,NA,0.963719292,NA,0.813750549,NA,NA,NA,0.843975107,NA,0.72676208,0.447814949,1.041607408,NA,0.593614109,NA,NA,NA,NA,NA,NA,NA,NA,1.174681377,NA,NA,NA,NA,0.882237005,NA,NA,NA,NA,0.870190782
1725,0.97505633,NA,NA,NA,NA,0.635279094,NA,NA,NA,NA,0.805764006,NA,NA,2.038333259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763657993,0.568795122,NA,0.739516489,NA,0.642219616,NA,NA,NA,0.559968044,NA,0.69272956,0.496982675,0.738269766,NA,0.606442275,NA,NA,NA,NA,NA,NA,NA,NA,0.974872222,NA,NA,NA,NA,0.692376569,NA,NA,NA,NA,0.694914954
1726,0.839858894,NA,NA,NA,NA,0.723004499,NA,NA,NA,NA,0.564407638,NA,NA,1.903992876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.721516883,0.679926566,NA,0.7908126,NA,0.380235391,NA,NA,NA,0.653801026,NA,0.43324353,0.350368742,0.707222625,NA,0.420195402,NA,NA,NA,NA,NA,NA,NA,NA,0.54026348,NA,NA,NA,NA,0.490552737,NA,NA,NA,NA,0.446773833
1727,0.963013714,NA,NA,NA,NA,0.826773047,NA,NA,NA,NA,0.966456571,NA,NA,0.776510176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.032510246,0.961675173,NA,1.007335016,NA,0.732292382,NA,NA,NA,1.258905739,NA,0.620571791,0.443876948,0.917072861,NA,0.566528976,NA,NA,NA,NA,NA,NA,NA,NA,0.916402932,NA,NA,NA,NA,0.66317169,NA,NA,NA,NA,0.733166062
1728,0.950035592,NA,NA,NA,NA,0.723729132,NA,NA,NA,NA,0.821265855,NA,NA,0.834402041,1.48182979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939354552,1.344299641,NA,0.959672735,NA,0.665446473,NA,NA,NA,1.540013071,NA,0.567118708,0.539866953,1.02986526,NA,0.462017346,NA,NA,NA,NA,NA,NA,NA,NA,0.785818304,NA,NA,NA,NA,0.655108888,NA,NA,NA,NA,0.881279382
1729,0.876799891,NA,NA,NA,NA,0.777525969,NA,NA,NA,NA,0.757278017,NA,NA,0.969608141,0.967200986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.209826179,1.020119632,NA,1.078613666,NA,1.066575947,NA,NA,NA,1.353536442,NA,0.791194457,0.661173271,1.085166182,NA,0.785791273,NA,NA,NA,NA,NA,NA,NA,NA,0.859296761,NA,NA,NA,NA,0.858534671,NA,NA,NA,NA,0.695681125
1730,1.012192112,NA,NA,NA,NA,0.58734974,NA,NA,NA,NA,0.976003994,NA,NA,0.778599191,1.081559821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.179361782,0.912074488,NA,0.97041594,NA,1.399509903,NA,NA,NA,1.284656921,NA,0.659127184,0.739423756,1.028457902,NA,1.107134589,NA,NA,NA,NA,NA,NA,NA,NA,0.929864659,NA,NA,NA,NA,0.517728628,NA,NA,NA,NA,1.129152301
1731,1.061754487,NA,NA,NA,NA,0.640322394,NA,NA,NA,NA,0.766039793,NA,NA,1.437758298,0.89179611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963892763,1.008481617,NA,0.941184782,NA,1.018653336,NA,NA,NA,0.797030336,NA,0.523598117,0.585438128,0.992340099,NA,0.65320031,NA,NA,NA,NA,NA,NA,NA,NA,0.803526967,NA,NA,NA,NA,0.765239984,NA,NA,NA,NA,0.905650813
1732,1.099980365,NA,NA,NA,NA,1.078311293,NA,NA,NA,NA,1.268945324,NA,NA,1.256491875,1.37766223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.152542807,1.035589529,NA,1.235875198,NA,1.198043231,NA,NA,NA,0.992399933,NA,0.769556907,0.735631349,1.189824595,NA,0.966102176,NA,NA,NA,NA,NA,NA,NA,NA,1.361683128,NA,NA,NA,NA,1.355325488,NA,NA,NA,NA,1.223542703
1733,1.011996727,NA,NA,NA,NA,0.925733437,NA,NA,NA,NA,1.025351233,NA,NA,1.208262037,1.175997119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.185778243,1.340774118,NA,1.177471553,NA,0.91549415,NA,NA,NA,0.80135619,NA,1.036198696,0.793451664,1.256431672,NA,0.970230705,NA,NA,NA,NA,NA,NA,NA,NA,1.070218022,NA,NA,NA,NA,1.49860184,NA,NA,NA,NA,1.058350754
1734,0.779591201,NA,NA,NA,NA,0.589978777,NA,NA,NA,NA,0.741587876,NA,NA,0.950174546,0.831801273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.217557924,1.084759723,NA,0.985759658,NA,0.767982589,NA,NA,NA,1.047370457,NA,0.68631456,0.633330429,1.205051409,NA,0.99388938,NA,NA,NA,NA,NA,NA,NA,NA,0.761928626,NA,NA,NA,NA,1.166211509,NA,NA,NA,NA,0.825716644
1735,0.809603462,NA,NA,NA,NA,0.5415705,NA,NA,NA,NA,0.781794481,NA,NA,1.063502342,0.798934964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124785103,0.989631291,NA,1.022358598,NA,0.796809814,NA,NA,NA,1.043806497,NA,0.758210873,0.641529542,1.08156354,NA,1.097511484,NA,NA,NA,NA,NA,NA,NA,NA,0.644694426,NA,NA,NA,NA,0.803586967,NA,NA,NA,NA,0.801979635
1736,0.688214151,NA,NA,NA,NA,0.828785265,NA,NA,NA,NA,0.71305013,NA,NA,0.360482948,0.289200059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.235359341,0.801490114,NA,0.808666903,NA,0.701509493,NA,NA,NA,1.400993219,NA,0.53172878,0.524783552,0.938099441,NA,0.9359631,NA,NA,NA,NA,NA,NA,NA,NA,0.480680919,NA,NA,NA,NA,0.7771354,NA,NA,NA,NA,0.725413523
1737,1.032811531,NA,NA,NA,NA,1.613313507,NA,NA,NA,NA,1.149751238,NA,NA,0.905708182,0.529898208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.611790964,1.275218031,NA,1.243997483,NA,1.781153147,NA,NA,NA,1.561063474,NA,0.853833377,0.936288161,1.172326776,NA,1.17555228,NA,NA,NA,NA,NA,2.068707598,NA,NA,0.96749888,NA,NA,NA,NA,1.77952931,NA,NA,NA,NA,1.591364605
1738,1.363767294,NA,NA,NA,NA,1.806968847,NA,NA,NA,NA,1.211719167,NA,NA,2.162352452,1.170176119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.504772538,1.5357269,NA,1.433028597,NA,1.730848553,NA,NA,NA,1.761435185,NA,1.593728088,1.306636632,1.179484243,NA,1.289612405,NA,NA,NA,NA,NA,1.676357092,NA,NA,1.604761085,NA,NA,NA,NA,1.929094982,NA,NA,NA,NA,1.556718888
1739,0.927944239,NA,NA,NA,NA,0.914065429,NA,NA,NA,NA,0.874437408,NA,NA,1.481414827,0.812883793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.305733688,1.061830541,NA,1.016931184,NA,0.901563514,NA,NA,NA,1.194986483,NA,0.945998729,0.829932484,1.272432689,NA,1.386484097,NA,NA,NA,NA,NA,0.890275566,NA,NA,0.762254964,NA,NA,NA,NA,0.81267167,NA,NA,NA,NA,0.971950408
1740,1.154535225,NA,NA,NA,NA,1.648127875,NA,NA,NA,NA,0.853442968,NA,NA,1.740113173,1.098647122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.555433743,1.393129253,NA,0.961856206,NA,0.898655201,NA,NA,NA,0.804846166,NA,0.806737216,0.787505886,0.846951809,NA,1.678949894,NA,NA,NA,NA,NA,1.014863626,NA,NA,0.396542371,NA,NA,NA,NA,1.190140202,NA,NA,NA,NA,1.165088241
